,URL_ID,Name,Sector,Analyst,Title,StarRating,Date,ParseDate
685,0P00016RX0,Integral Diagnostics Ltd,Healthcare,Shane Ponraj,Analyst,4,03/11/2023,24/11/2023
686,0P000003GA,Marathon Oil Corp,Energy,Katherine Olexa,Analyst,2,03/11/2023,24/11/2023
687,0P00006WDH,Challenger Ltd,Financial Services,Shaun Ler,Equity Analyst,4,03/11/2023,24/11/2023
688,0P0001NMTG,GQG Partners Inc Chess Depository Interest,Financial Services,Shaun Ler,Equity Analyst,4,03/11/2023,24/11/2023
689,0P00006WL8,Insignia Financial Ltd,Financial Services,Shaun Ler,Equity Analyst,5,03/11/2023,24/11/2023
690,0P00006WMB,IRESS Ltd,Technology,Shaun Ler,Equity Analyst,5,03/11/2023,24/11/2023
691,0P00016U95,Link Administration Holdings Ltd,Financial Services,Shaun Ler,Equity Analyst,4,03/11/2023,24/11/2023
692,0P0000A0Z2,Magellan Financial Group Ltd,Financial Services,Shaun Ler,Equity Analyst,4,03/11/2023,24/11/2023
693,0P0001C8UR,Netwealth Group Ltd,Financial Services,Shaun Ler,Equity Analyst,2,03/11/2023,24/11/2023
694,0P00006WT0,Perpetual Ltd,Financial Services,Shaun Ler,Equity Analyst,4,03/11/2023,24/11/2023
695,0P0000A0US,Pinnacle Investment Management Group Ltd,Financial Services,Shaun Ler,Equity Analyst,4,03/11/2023,24/11/2023
696,0P00009Y1H,Platinum Asset Management Ltd,Financial Services,Shaun Ler,Equity Analyst,4,03/11/2023,24/11/2023
697,0P0000AEV2,KDDI Corp,Communication Services,Dan Baker,Senior Analyst,3,03/11/2023,24/11/2023
698,0P0000K3UC,KDDI Corp ADR,Communication Services,Dan Baker,Senior Analyst,3,03/11/2023,24/11/2023
699,0P0001F631,Moderna Inc,Healthcare,Karen Andersen,Strategist,5,03/11/2023,24/11/2023
700,0P000004LT,Rayonier Inc,Real Estate,Spencer Liberman,Equity Analyst,4,03/11/2023,24/11/2023
701,0P000004VF,Sealed Air Corp,Consumer Cyclical,Spencer Liberman,Equity Analyst,5,03/11/2023,24/11/2023
702,0P000080HU,Pembina Pipeline Corp,Energy,Stephen Ellis,Strategist,3,03/11/2023,24/11/2023
703,0P0000G5IW,Tenaris SA,Energy,Katherine Olexa,Analyst,3,03/11/2023,24/11/2023
704,0P000005DQ,Tenaris SA ADR,Energy,Katherine Olexa,Analyst,3,03/11/2023,24/11/2023
705,0P0000D551,Zozo Inc,Consumer Cyclical,Kazunori Ito,Director,3,02/11/2023,24/11/2023
706,0P0000RVXS,Targa Resources Corp,Energy,Stephen Ellis,Strategist,2,02/11/2023,24/11/2023
707,0P000001KP,Cummins Inc,Industrials,Dawit Woldemariam,Equity Analyst,4,02/11/2023,24/11/2023
708,0P000000WG,Brunswick Corp,Consumer Cyclical,Jaime Katz,Senior Analyst,4,02/11/2023,24/11/2023
709,0P0000RRUZ,LPL Financial Holdings Inc,Financial Services,Michael Wong,Director,4,02/11/2023,24/11/2023
710,0P0000MPEX,Car Group Ltd,Communication Services,Roy Keulen,Analyst,2,02/11/2023,24/11/2023
711,0P00006TDJ,KBR Inc,Industrials,Krzysztof Smalec,Equity Analyst,3,02/11/2023,24/11/2023
712,0P0000054X,Stericycle Inc,Industrials,Brian Bernard,Sector Director,5,02/11/2023,24/11/2023
713,0P000001LY,Dentsply Sirona Inc,Healthcare,Keonhee Kim,Equity Analyst,2,02/11/2023,24/11/2023
714,0P0000UNII,Aptiv PLC,Consumer Cyclical,Richard Hilgert,Senior Equity Analyst,5,02/11/2023,24/11/2023
715,0P000000Y7,CF Industries Holdings Inc,Basic Materials,Seth Goldstein,Strategist,3,02/11/2023,24/11/2023
716,0P0000040D,O'Reilly Automotive Inc,Consumer Cyclical,Kristoffer Inton,Strategist,2,02/11/2023,24/11/2023
717,0P000004I3,Prudential Financial Inc,Financial Services,Suryansh Sharma,Equity Analyst,4,02/11/2023,24/11/2023
718,0P000000GL,APA Corp,Energy,Stephen Ellis,Strategist,4,02/11/2023,24/11/2023
719,0P00009JO7,American Water Works Co Inc,Utilities,Andrew Bischof,Strategist,4,02/11/2023,24/11/2023
720,0P0000680Y,Primo Water Corp,Consumer Defensive,Dan Su,Equity Analyst,4,02/11/2023,24/11/2023
721,0P0001GZTE,Fox Corp Class A,Communication Services,Matthew Dolgin,Equity Analyst,4,02/11/2023,24/11/2023
722,0P0001GZTF,Fox Corp Class B,Communication Services,Matthew Dolgin,Equity Analyst,4,02/11/2023,24/11/2023
723,0P000155WN,Qorvo Inc,Technology,Brian Colello,Sector Director,4,02/11/2023,24/11/2023
724,0P0000036D,Mondelez International Inc Class A,Consumer Defensive,Erin Lash,Sector Director,4,02/11/2023,24/11/2023
725,0P000005K4,Tyler Technologies Inc,Technology,Dan Romanoff,Senior Equity Analyst,4,02/11/2023,24/11/2023
726,0P000003LS,MetLife Inc,Financial Services,Suryansh Sharma,Equity Analyst,3,02/11/2023,24/11/2023
727,0P000085PY,Cheniere Energy Partners LP,Energy,Stephen Ellis,Strategist,3,02/11/2023,24/11/2023
728,0P0000051F,Southern Co,Utilities,Travis Miller,Strategist,3,02/11/2023,24/11/2023
729,0P0000017T,Cheniere Energy Inc,Energy,Stephen Ellis,Strategist,3,02/11/2023,24/11/2023
730,0P0001PCWQ,Haleon PLC ADR,Healthcare,Keonhee Kim,Equity Analyst,3,02/11/2023,24/11/2023
731,0P000087QU,Broadridge Financial Solutions Inc,Technology,Rajiv Bhatia,Equity Analyst,4,02/11/2023,24/11/2023
732,0P0001I3W4,Dynatrace Inc Ordinary Shares,Technology,Malik Khan,Analyst,3,02/11/2023,24/11/2023
733,0P00000468,PPL Corp,Utilities,Andrew Bischof,Strategist,4,02/11/2023,24/11/2023
734,0P000003IL,S&P Global Inc,Financial Services,Rajiv Bhatia,Equity Analyst,3,02/11/2023,24/11/2023
735,0P000000GC,Ansys Inc,Technology,Julie Sharma,Equity Analyst,3,02/11/2023,24/11/2023
736,0P000002PU,Host Hotels & Resorts Inc,Real Estate,Kevin Brown,Senior Analyst,4,02/11/2023,24/11/2023
737,0P000000QB,Baxter International Inc,Healthcare,Julie Utterback,Senior Equity Analyst,5,02/11/2023,24/11/2023
738,0P0000ZKI1,Criteo SA ADR,Communication Services,Ali Mogharabi,Senior Equity Analyst,4,02/11/2023,24/11/2023
739,0P00007Z63,Air China Ltd Class A,Industrials,Cheng Wang,Equity Analyst,2,02/11/2023,24/11/2023
740,0P00009S2U,Air China Ltd Class H,Industrials,Cheng Wang,Equity Analyst,4,02/11/2023,24/11/2023
741,0P00007X1T,China Eastern Airlines Corp Ltd Class A,Industrials,Cheng Wang,Equity Analyst,1,02/11/2023,24/11/2023
742,0P00009S1E,China Eastern Airlines Corp Ltd Class H,Industrials,Cheng Wang,Equity Analyst,3,02/11/2023,24/11/2023
743,0P00007WZT,China Southern Airlines Co Ltd Class A,Industrials,Cheng Wang,Equity Analyst,2,02/11/2023,24/11/2023
744,0P00009S5R,China Southern Airlines Co Ltd Class H,Industrials,Cheng Wang,Equity Analyst,4,02/11/2023,24/11/2023
745,0P00015UPT,Uniti Group Inc,Real Estate,Michael Hodel,Director,5,02/11/2023,24/11/2023
746,0P000003ZK,Novo Nordisk A/S ADR,Healthcare,Karen Andersen,Strategist,1,02/11/2023,24/11/2023
747,0P0000A5BQ,Novo Nordisk A/S Class B,Healthcare,Karen Andersen,Strategist,1,02/11/2023,24/11/2023
748,0P00006870,Nutrien Ltd,Basic Materials,Seth Goldstein,Strategist,4,02/11/2023,24/11/2023
749,0P00000546,Starbucks Corp,Consumer Cyclical,Sean Dunlop,Equity Analyst,4,02/11/2023,24/11/2023
750,0P0000019K,The Cigna Group,Healthcare,Julie Utterback,Senior Equity Analyst,4,02/11/2023,24/11/2023
751,0P0000V8M8,EPAM Systems Inc,Technology,Julie Sharma,Equity Analyst,2,02/11/2023,24/11/2023
752,0P000004VI,Seagen Inc Ordinary Shares,Healthcare,Rachel Elfman,Equity Analyst,3,02/11/2023,24/11/2023
753,0P000005YA,Williams Companies Inc,Energy,Stephen Ellis,Strategist,3,02/11/2023,24/11/2023
754,0P000005NQ,United Therapeutics Corp,Healthcare,Rachel Elfman,Equity Analyst,3,02/11/2023,24/11/2023
755,0P00016CR2,The Kraft Heinz Co,Consumer Defensive,Erin Lash,Sector Director,5,02/11/2023,24/11/2023
756,0P0001L8LC,Airbnb Inc Ordinary Shares - Class A,Consumer Cyclical,Dan Wasiolek,Senior Equity Analyst,3,02/11/2023,24/11/2023
757,0P0000CPCP,Visa Inc Class A,Financial Services,Brett Horn,Senior Equity Analyst,3,02/11/2023,24/11/2023
758,0P000001BD,Clorox Co,Consumer Defensive,Erin Lash,Sector Director,4,02/11/2023,24/11/2023
759,0P00016FGB,Sunrun Inc,Technology,Brett Castelli,Equity Analyst,5,02/11/2023,24/11/2023
760,0P0001KOSE,Palantir Technologies Inc Ordinary Shares - Class A,Technology,Malik Khan,Analyst,2,02/11/2023,24/11/2023
761,0P00019C3C,Park Hotels & Resorts Inc,Real Estate,Kevin Brown,Senior Analyst,5,02/11/2023,24/11/2023
762,0P000001WJ,Eli Lilly and Co,Healthcare,Damien Conover,Sector Director,2,02/11/2023,24/11/2023
763,0P00009QQ5,Heidelberg Materials AG,Basic Materials,Matthew Donen,Equity Analyst,3,02/11/2023,24/11/2023
764,0P00015ZGZ,Shopify Inc Registered Shs -A- Subord Vtg,Technology,Dan Romanoff,Senior Equity Analyst,3,02/11/2023,24/11/2023
765,0P00009QPP,Fresenius Medical Care AG & Co. KGaA,Healthcare,Julie Utterback,Senior Equity Analyst,5,02/11/2023,24/11/2023
766,0P000002AN,Fresenius Medical Care AG & Co. KGaA ADR,Healthcare,Julie Utterback,Senior Equity Analyst,5,02/11/2023,24/11/2023
767,0P000001SD,Duke Energy Corp,Utilities,Andrew Bischof,Strategist,4,02/11/2023,24/11/2023
768,0P0000C1XF,President Chain Store Corp,Consumer Defensive,Jacky Tsang,Equity Analyst,3,02/11/2023,24/11/2023
769,0P000000UH,Boston Properties Inc,Real Estate,Suryansh Sharma,Equity Analyst,5,02/11/2023,24/11/2023
770,0P0000XYO2,Zoetis Inc Class A,Healthcare,Debbie Wang,Senior Equity Analyst,3,02/11/2023,24/11/2023
771,0P00015IBD,SolarEdge Technologies Inc,Technology,Brett Castelli,Equity Analyst,4,02/11/2023,24/11/2023
772,0P0000A63I,ING Groep NV,Financial Services,Johann Scholtz,Analyst,4,02/11/2023,24/11/2023
773,0P000002SD,ING Groep NV ADR,Financial Services,Johann Scholtz,Analyst,4,02/11/2023,24/11/2023
774,0P000004FZ,Prestige Consumer Healthcare Inc,Healthcare,Keonhee Kim,Equity Analyst,4,02/11/2023,24/11/2023
775,0P0000032W,Jones Lang LaSalle Inc,Real Estate,Suryansh Sharma,Equity Analyst,4,02/11/2023,24/11/2023
776,0P0001AF3L,Ingersoll Rand Inc,Industrials,Krzysztof Smalec,Equity Analyst,3,02/11/2023,24/11/2023
777,0P0000A5IM,Avolta AG,Consumer Cyclical,Jelena Sokolova,Senior Equity Analyst,5,02/11/2023,24/11/2023
778,0P00009QQA,Hugo Boss AG,Consumer Cyclical,Jelena Sokolova,Senior Equity Analyst,4,02/11/2023,24/11/2023
779,0P000002XV,Intercontinental Exchange Inc,Financial Services,Michael Miller,Equity Analyst,4,02/11/2023,24/11/2023
780,0P000090N6,Sainsbury (J) PLC,Consumer Defensive,Ioannis Pontikis,Senior Equity Analyst,3,02/11/2023,24/11/2023
781,0P00009QPQ,Fresenius SE & Co KGaA,Healthcare,Julie Utterback,Senior Equity Analyst,5,02/11/2023,24/11/2023
782,0P0000AEX8,Nomura Holdings Inc,Financial Services,Michael Makdad,Senior Equity Analyst,3,02/11/2023,24/11/2023
783,0P000003XK,Nomura Holdings Inc ADR,Financial Services,Michael Makdad,Senior Equity Analyst,4,02/11/2023,24/11/2023
784,0P0000YNEN,IQVIA Holdings Inc,Healthcare,Rachel Elfman,Equity Analyst,4,02/11/2023,24/11/2023
785,0P000187SK,Frasers Logistics & Commercial Trust,Real Estate,Xinfu Lee,Equity Analyst,4,02/11/2023,24/11/2023
786,0P0000EKF2,Nabtesco Corp,Industrials,Jason Kondo,Equity Analyst,4,02/11/2023,24/11/2023
787,0P0000DLBX,Verbund AG Class A,Utilities,Tancrede Fulop,Senior Equity Analyst,2,02/11/2023,24/11/2023
788,0P0000C217,Advantech Co Ltd,Technology,Phelix Lee,Equity Analyst,3,02/11/2023,24/11/2023
789,0P00005RPF,IGM Financial Inc,Financial Services,Greggory Warren,Strategist,4,02/11/2023,24/11/2023
790,0P0000AEU5,Daiwa Securities Group Inc,Financial Services,Michael Makdad,Senior Equity Analyst,2,02/11/2023,24/11/2023
791,0P0000A5G5,Swisscom AG,Communication Services,Javier Correonero,Equity Analyst,2,02/11/2023,24/11/2023
792,0P0001HG3Z,Fastly Inc Class A,Technology,Matthew Dolgin,Equity Analyst,4,02/11/2023,24/11/2023
793,0P0000A5NK,Melexis NV,Technology,Javier Correonero,Equity Analyst,5,02/11/2023,24/11/2023
794,0P0001BMW4,Roku Inc Class A,Communication Services,Matthew Dolgin,Equity Analyst,4,02/11/2023,24/11/2023
795,0P000001W8,Electronic Arts Inc,Communication Services,Michael Hodel,Director,4,02/11/2023,24/11/2023
796,0P000004YS,Sinclair Inc Ordinary Shares - Class A,Communication Services,Michael Hodel,Director,4,02/11/2023,24/11/2023
797,0P000001L5,LivaNova PLC,Healthcare,Debbie Wang,Senior Equity Analyst,3,02/11/2023,24/11/2023
798,0P00006WCK,CSR Ltd,Industrials,Brian Han,Director,3,02/11/2023,24/11/2023
799,0P000000SJ,Biomarin Pharmaceutical Inc,Healthcare,Karen Andersen,Strategist,3,02/11/2023,24/11/2023
800,0P0000A5GD,Geberit AG,Industrials,Matthew Donen,Equity Analyst,4,02/11/2023,24/11/2023
801,0P00007OU3,Shell PLC,Energy,Allen Good,Director,3,02/11/2023,24/11/2023
802,0P000004QE,Shell PLC ADR (Representing - Ordinary Shares),Energy,Allen Good,Director,3,02/11/2023,24/11/2023
803,0P00007O1V,BT Group PLC,Communication Services,Javier Correonero,Equity Analyst,5,02/11/2023,24/11/2023
804,0P00016CZY,Rapid7 Inc,Technology,Malik Khan,Analyst,3,02/11/2023,24/11/2023
805,0P0000ZW9A,Tandem Diabetes Care Inc,Healthcare,Debbie Wang,Senior Equity Analyst,4,02/11/2023,24/11/2023
806,0P00009RQJ,MTR Corp Ltd,Industrials,Xinfu Lee,Equity Analyst,5,02/11/2023,24/11/2023
807,0P0001ANJ9,Altice USA Inc Class A,Communication Services,Michael Hodel,Director,5,02/11/2023,24/11/2023
808,0P000003IM,McKesson Corp,Healthcare,Keonhee Kim,Equity Analyst,2,02/11/2023,24/11/2023
809,0P000001C8,Cognizant Technology Solutions Corp Class A,Technology,Julie Sharma,Equity Analyst,4,02/11/2023,24/11/2023
810,0P00016CGN,PayPal Holdings Inc,Financial Services,Brett Horn,Senior Equity Analyst,5,02/11/2023,24/11/2023
811,0P0001L8C6,DoorDash Inc Ordinary Shares - Class A,Communication Services,Ali Mogharabi,Senior Equity Analyst,5,02/11/2023,24/11/2023
812,0P0000L1GP,Fortinet Inc,Technology,Malik Khan,Analyst,4,02/11/2023,24/11/2023
813,0P000001VD,Edison International,Utilities,Travis Miller,Strategist,4,02/11/2023,24/11/2023
814,0P00012ZY8,Helia Group Ltd,Financial Services,Nathan Zaia,Senior Equity Analyst,3,02/11/2023,24/11/2023
815,0P0001D4SR,Ceridian HCM Holding Inc,Technology,Emma Williams,Equity Analyst,4,02/11/2023,24/11/2023
816,0P0000020S,The Estee Lauder Companies Inc Class A,Consumer Defensive,Dan Su,Equity Analyst,5,02/11/2023,24/11/2023
817,0P0000AEUC,Fanuc Corp,Industrials,Jason Kondo,Equity Analyst,4,02/11/2023,24/11/2023
818,0P0000KQJ3,Fanuc Corp ADR,Industrials,Jason Kondo,Equity Analyst,4,02/11/2023,24/11/2023
819,0P00006WRX,Origin Energy Ltd,Energy,Adrian Atkins,Senior Equity Analyst,3,02/11/2023,24/11/2023
820,0P0000BJPX,Delta Electronics Inc,Technology,Phelix Lee,Equity Analyst,3,02/11/2023,24/11/2023
821,0P0000044Y,O-I Glass Inc,Consumer Cyclical,Spencer Liberman,Equity Analyst,5,02/11/2023,24/11/2023
822,0P00006WRF,Objective Corp Ltd,Technology,Roy Keulen,Analyst,1,02/11/2023,24/11/2023
823,0P00000487,PTC Inc,Technology,Julie Sharma,Equity Analyst,2,02/11/2023,24/11/2023
824,0P000003C8,Louisiana-Pacific Corp,Industrials,Spencer Liberman,Equity Analyst,3,02/11/2023,24/11/2023
825,0P000005CS,Telefonica Brasil SA ADR,Communication Services,Michael Hodel,Director,4,01/11/2023,24/11/2023
826,0P0001EWE6,Equitrans Midstream Corp,Energy,Stephen Ellis,Strategist,4,01/11/2023,24/11/2023
827,0P00017L0N,Avangrid Inc,Utilities,Andrew Bischof,Strategist,3,01/11/2023,24/11/2023
828,0P0000061H,Yum Brands Inc,Consumer Cyclical,Sean Dunlop,Equity Analyst,4,01/11/2023,24/11/2023
829,0P0000X7UQ,MPLX LP Partnership Units,Energy,Stephen Ellis,Strategist,3,01/11/2023,24/11/2023
830,0P000001Z9,Enterprise Products Partners LP,Energy,Stephen Ellis,Strategist,3,01/11/2023,24/11/2023
831,0P0000N9F7,Generac Holdings Inc,Industrials,Brett Castelli,Equity Analyst,4,01/11/2023,24/11/2023
832,0P0000020D,Equity Residential,Real Estate,Kevin Brown,Senior Analyst,5,01/11/2023,24/11/2023
833,0P000004V4,The Scotts Miracle Gro Co Class A,Basic Materials,Seth Goldstein,Strategist,5,01/11/2023,24/11/2023
834,0P0000L2D9,Verisk Analytics Inc,Industrials,Emma Williams,Equity Analyst,3,01/11/2023,24/11/2023
835,0P000002VU,Trane Technologies PLC Class A,Industrials,Brian Bernard,Sector Director,2,01/11/2023,24/11/2023
836,0P0001OPKU,ESAB Corp,Industrials,Krzysztof Smalec,Equity Analyst,4,01/11/2023,24/11/2023
837,0P000003H2,Martin Marietta Materials Inc,Basic Materials,Spencer Liberman,Equity Analyst,2,01/11/2023,24/11/2023
838,0P0000056Y,SunPower Corp,Technology,Brett Castelli,Equity Analyst,4,01/11/2023,24/11/2023
839,0P0001P0R4,Bausch & Lomb Corp,Healthcare,Keonhee Kim,Equity Analyst,4,01/11/2023,24/11/2023
840,0P00006896,Thomson Reuters Corp,Industrials,Rajiv Bhatia,Equity Analyst,2,01/11/2023,24/11/2023
841,0P000002TA,IDEXX Laboratories Inc,Healthcare,Debbie Wang,Senior Equity Analyst,2,01/11/2023,24/11/2023
842,0P0000050S,Sonoco Products Co,Consumer Cyclical,Spencer Liberman,Equity Analyst,3,01/11/2023,24/11/2023
843,0P00007OD0,GSK PLC,Healthcare,Damien Conover,Sector Director,5,01/11/2023,24/11/2023
844,0P000002FO,GSK PLC ADR,Healthcare,Damien Conover,Sector Director,5,01/11/2023,24/11/2023
845,0P0001497T,Caesars Entertainment Inc,Consumer Cyclical,Dan Wasiolek,Senior Equity Analyst,4,01/11/2023,24/11/2023
846,0P0000944J,TE Connectivity Ltd,Technology,William Kerwin,Analyst,3,01/11/2023,24/11/2023
847,0P000002CQ,Garmin Ltd,Technology,Julie Sharma,Equity Analyst,4,01/11/2023,24/11/2023
848,0P000000T4,Blackbaud Inc,Technology,Dan Romanoff,Senior Equity Analyst,3,01/11/2023,24/11/2023
849,0P0000016D,Lumen Technologies Inc Ordinary Shares,Communication Services,Matthew Dolgin,Equity Analyst,5,01/11/2023,24/11/2023
850,0P0000KXVG,Carlsberg A/S ADR,Consumer Defensive,Philip Gorham,Director,4,01/11/2023,24/11/2023
851,0P0000A5K1,Carlsberg A/S Class B,Consumer Defensive,Philip Gorham,Director,3,01/11/2023,24/11/2023
852,0P00007NYL,ASOS PLC,Consumer Cyclical,Jelena Sokolova,Senior Equity Analyst,5,01/11/2023,24/11/2023
853,0P0000A5G2,Barry Callebaut AG,Consumer Defensive,Ioannis Pontikis,Senior Equity Analyst,5,01/11/2023,24/11/2023
854,0P000003H6,MasTec Inc,Industrials,Brett Castelli,Equity Analyst,4,01/11/2023,24/11/2023
855,0P000003BG,Littelfuse Inc,Technology,William Kerwin,Analyst,4,01/11/2023,24/11/2023
856,0P000001RP,DuPont de Nemours Inc,Basic Materials,Seth Goldstein,Strategist,4,01/11/2023,24/11/2023
857,0P0000A5UI,Redeia Corporacion SA,Utilities,Tancrede Fulop,Senior Equity Analyst,4,01/11/2023,24/11/2023
858,0P000001BW,Coca-Cola Co,Consumer Defensive,Dan Su,Equity Analyst,4,01/11/2023,24/11/2023
859,0P000002QF,Humana Inc,Healthcare,Julie Utterback,Senior Equity Analyst,3,01/11/2023,24/11/2023
860,0P00015KMO,Estun Automation Co Ltd Class A,Industrials,Cheng Wang,Equity Analyst,3,01/11/2023,24/11/2023
861,0P0000AEU1,Daiichi Sankyo Co Ltd,Healthcare,Jay Lee,Senior Equity Analyst,4,01/11/2023,24/11/2023
862,0P0001846T,Orsted A/S,Utilities,Tancrede Fulop,Senior Equity Analyst,5,01/11/2023,24/11/2023
863,0P0000AEZD,Toyota Motor Corp,Consumer Cyclical,David Whiston,Strategist,3,01/11/2023,24/11/2023
864,0P000005H4,Toyota Motor Corp ADR,Consumer Cyclical,David Whiston,Strategist,3,01/11/2023,24/11/2023
865,0P00006TF8,First Solar Inc,Technology,Brett Castelli,Equity Analyst,4,01/11/2023,24/11/2023
866,0P00018WBW,Yum China Holdings Inc,Consumer Cyclical,Ivan Su,Senior Equity Analyst,5,01/11/2023,24/11/2023
867,0P0000TK8U,Prada SpA,Consumer Cyclical,Jelena Sokolova,Senior Equity Analyst,3,01/11/2023,24/11/2023
868,0P000003IJ,McDonald's Corp,Consumer Cyclical,Sean Dunlop,Equity Analyst,4,01/11/2023,24/11/2023
869,0P000002Q0,Hub Group Inc Class A,Industrials,Matthew Young,Senior Equity Analyst,4,01/11/2023,24/11/2023
870,0P0000T2V0,Treasury Wine Estates Ltd,Consumer Defensive,Angus Hewitt,Equity Analyst,3,01/11/2023,24/11/2023
871,0P00011X4L,Foshan Haitian Flavouring and Food Co Ltd Class A,Consumer Defensive,Jacky Tsang,Equity Analyst,4,01/11/2023,24/11/2023
872,0P0000UI61,Sungrow Power Supply Co Ltd Class A,Industrials,Cheng Wang,Equity Analyst,3,01/11/2023,24/11/2023
873,0P0000B2XZ,Samsung Electronics Co Ltd,Technology,Kazunori Ito,Director,4,01/11/2023,24/11/2023
874,0P0000CCJT,Samsung Electronics Co Ltd DR,Technology,Kazunori Ito,Director,4,01/11/2023,24/11/2023
875,0P0000AZ1B,SK Hynix Inc,Technology,Kazunori Ito,Director,3,01/11/2023,24/11/2023
876,0P0000042P,ONEOK Inc,Energy,Stephen Ellis,Strategist,3,01/11/2023,24/11/2023
877,0P0000BNIX,Ambev SA,Consumer Defensive,Philip Gorham,Director,4,01/11/2023,24/11/2023
878,0P000001F0,Ambev SA ADR,Consumer Defensive,Philip Gorham,Director,4,01/11/2023,24/11/2023
879,0P0000001V,AGCO Corp,Industrials,Dawit Woldemariam,Equity Analyst,4,01/11/2023,24/11/2023
880,0P0000W9ME,LONGi Green Energy Technology Co Ltd Class A,Technology,Cheng Wang,Equity Analyst,4,01/11/2023,24/11/2023
881,0P00012KIK,Paycom Software Inc,Technology,Emma Williams,Equity Analyst,4,01/11/2023,24/11/2023
882,0P0001FA5L,Xinyi Energy Holdings Ltd,Utilities,Chokwai Lee,Senior Equity Analyst,5,01/11/2023,24/11/2023
883,0P0000RYVA,China Datang Corp Renewable Power Co Ltd Class H,Utilities,Chokwai Lee,Senior Equity Analyst,4,01/11/2023,24/11/2023
884,0P00009QNZ,Basf SE,Basic Materials,Katherine Olexa,Analyst,4,01/11/2023,24/11/2023
885,0P000000N0,Basf SE ADR,Basic Materials,Katherine Olexa,Analyst,5,01/11/2023,24/11/2023
886,0P0000A63G,Anheuser-Busch InBev SA/NV,Consumer Defensive,Philip Gorham,Director,5,01/11/2023,24/11/2023
887,0P0000KNDY,Anheuser-Busch InBev SA/NV ADR,Consumer Defensive,Philip Gorham,Director,5,01/11/2023,24/11/2023
888,0P000002UQ,Incyte Corp,Healthcare,Karen Andersen,Strategist,5,01/11/2023,24/11/2023
889,0P0000006A,Advanced Micro Devices Inc,Technology,Brian Colello,Sector Director,4,01/11/2023,24/11/2023
890,0P000004I8,Public Storage,Real Estate,Suryansh Sharma,Equity Analyst,4,01/11/2023,24/11/2023
891,0P000004I7,Public Service Enterprise Group Inc,Utilities,Travis Miller,Strategist,4,01/11/2023,24/11/2023
892,0P000003EN,Macerich Co,Real Estate,Kevin Brown,Senior Analyst,5,01/11/2023,24/11/2023
893,0P000005Z8,WEC Energy Group Inc,Utilities,Andrew Bischof,Strategist,4,31/10/2023,24/11/2023
894,0P00009X3F,MSCI Inc,Financial Services,Rajiv Bhatia,Equity Analyst,3,31/10/2023,24/11/2023
895,0P0000JGWS,Stellantis NV,Consumer Cyclical,Richard Hilgert,Senior Equity Analyst,5,31/10/2023,24/11/2023
896,0P000002MA,Healthpeak Properties Inc,Real Estate,Kevin Brown,Senior Analyst,5,31/10/2023,24/11/2023
897,0P000004Z1,Sirius XM Holdings Inc,Communication Services,Ali Mogharabi,Senior Equity Analyst,5,31/10/2023,24/11/2023
898,0P00006WMQ,Jumbo Interactive Ltd,Consumer Cyclical,Angus Hewitt,Equity Analyst,3,31/10/2023,24/11/2023
899,0P000004YN,Simon Property Group Inc,Real Estate,Kevin Brown,Senior Analyst,4,31/10/2023,24/11/2023
900,0P0000059B,Sysco Corp,Consumer Defensive,Sean Dunlop,Equity Analyst,4,31/10/2023,24/11/2023
901,0P000004VT,XPO Inc,Industrials,Matthew Young,Senior Equity Analyst,1,31/10/2023,24/11/2023
902,0P0000UDG9,Xylem Inc,Industrials,Krzysztof Smalec,Equity Analyst,4,31/10/2023,24/11/2023
903,0P000101QF,Allegion PLC,Industrials,Brian Bernard,Sector Director,4,31/10/2023,24/11/2023
904,0P0001AGXP,argenx SE ADR,Healthcare,Karen Andersen,Strategist,3,31/10/2023,24/11/2023
905,0P00013MKB,argenx SE,Healthcare,Karen Andersen,Strategist,3,31/10/2023,24/11/2023
906,0P000001BY,Coca-Cola Femsa SAB de CV ADR,Consumer Defensive,Dan Su,Equity Analyst,4,31/10/2023,24/11/2023
907,0P0000H70J,EDP Renovaveis SA,Utilities,Tancrede Fulop,Senior Equity Analyst,5,31/10/2023,24/11/2023
908,0P000004C0,Pfizer Inc,Healthcare,Damien Conover,Sector Director,5,31/10/2023,24/11/2023
909,0P0000A5G6,Straumann Holding AG,Healthcare,Keonhee Kim,Equity Analyst,2,31/10/2023,24/11/2023
910,0P0000P6SJ,LyondellBasell Industries NV Class A,Basic Materials,Katherine Olexa,Analyst,4,31/10/2023,24/11/2023
911,0P000001UX,Eaton Corp PLC,Industrials,Joshua Aguilar,Senior Equity Analyst,3,31/10/2023,24/11/2023
912,0P00009S9D,PICC Property and Casualty Co Ltd Class H,Financial Services,Iris Tan,Senior Equity Analyst,4,31/10/2023,24/11/2023
913,0P0000XODT,The People's Insurance Co (Group) of China Ltd Class H,Financial Services,Iris Tan,Senior Equity Analyst,4,31/10/2023,24/11/2023
914,0P000005TA,Vornado Realty Trust,Real Estate,Suryansh Sharma,Equity Analyst,4,31/10/2023,24/11/2023
915,0P0001E170,Cushman & Wakefield PLC,Real Estate,Suryansh Sharma,Equity Analyst,5,31/10/2023,24/11/2023
916,0P0000NDW2,Sensata Technologies Holding PLC,Technology,William Kerwin,Analyst,5,31/10/2023,24/11/2023
917,0P0000A5WD,Wartsila Corp,Industrials,Grant Slade,Senior Equity Analyst,3,31/10/2023,24/11/2023
